time,cur_price,exe_quantity,short_lvl1_price,short_lvl1_quantity,long_lvl1_price,long_lvl1_quantity,long_or_short,All_short_quantity,All_long_quantity
[10:55:40-605122],00011887,000005,00011887,00065 ,00011886,000029,2,002022 ,0002173
[10:55:43-383782],00011887,000030,00011887,00018 ,00011886,000031,2,001975 ,0002173
[10:55:43-385488],00011887,000001,00011887,00017 ,00011886,000029,2,001974 ,0002171
[10:55:44-474245],00011887,000007,00011888,00129 ,00011887,000033,2,001957 ,0002211
[10:55:44-830191],00011887,000002,00011888,00118 ,00011887,000031,1,001955 ,0002211
[10:55:52-237747],00011888,000100,00011888,00008 ,00011887,000041,2,001859 ,0002267
[10:55:52-243023],00011888,000001,00011888,00009 ,00011887,000057,2,001860 ,0002283
[10:55:52-244199],00011888,000001,00011888,00008 ,00011887,000057,2,001859 ,0002283
[10:55:55-371538],00011887,000001,00011888,00027 ,00011887,000040,1,001977 ,0002269
[10:56:01-831136],00011887,000001,00011888,00044 ,00011887,000039,1,001899 ,0002318
[10:56:03-009966],00011887,000001,00011888,00044 ,00011887,000038,1,001895 ,0002287
[10:56:04-562081],00011887,000020,00011888,00044 ,00011887,000018,1,001895 ,0002267
[10:56:04-563797],00011887,000018,00011888,00044 ,00011886,000037,1,001895 ,0002249
[10:56:10-322271],00011887,000036,00011888,00046 ,00011887,000064,2,001895 ,0002326
[10:56:10-922506],00011887,000001,00011888,00035 ,00011887,000063,1,001894 ,0002329
[10:56:18-476719],00011887,000001,00011888,00047 ,00011887,000062,1,001888 ,0002326
[10:56:19-950840],00011887,000020,00011888,00047 ,00011887,000042,1,001888 ,0002306
[10:56:21-036174],00011887,000005,00011888,00047 ,00011887,000037,1,001888 ,0002301
[10:56:21-065667],00011887,000005,00011888,00047 ,00011887,000032,1,001888 ,0002296
[10:56:21-066089],00011887,000001,00011888,00047 ,00011887,000031,1,001888 ,0002295
[10:56:21-067475],00011887,000031,00011887,00004 ,00011886,000032,1,001892 ,0002264
[10:56:22-914503],00011887,000022,00011888,00047 ,00011887,000012,2,001886 ,0002281
[10:56:24-144006],00011887,000001,00011888,00045 ,00011887,000011,1,001886 ,0002281
[10:56:26-525211],00011887,000001,00011888,00038 ,00011887,000110,1,001852 ,0002400
[10:56:28-454668],00011887,000050,00011888,00036 ,00011887,000087,1,001851 ,0002406
[10:56:32-810950],00011887,000001,00011888,00038 ,00011887,000086,1,001851 ,0002573
[10:57:01-344868],00011888,000001,00011888,00047 ,00011887,000105,2,001870 ,0002733
[10:57:07-942910],00011888,000041,00011888,00004 ,00011887,000107,2,001838 ,0002735
[10:57:07-950529],00011888,000004,,,,,2,,
[10:57:07-969266],00011888,000001,00011888,00004 ,00011887,000109,1,001829 ,0002737
[10:57:07-982025],00011888,000001,00011889,00080 ,00011887,000107,1,001825 ,0002735
[10:57:11-395899],00011887,000001,00011888,00106 ,00011887,000106,1,001881 ,0002754
[10:57:12-757667],00011887,000001,00011888,00108 ,00011887,000105,1,001883 ,0002753
[10:57:35-187493],00011887,000001,00011888,00104 ,00011887,000116,1,001927 ,0002755
[10:57:36-427582],00011887,000100,00011888,00104 ,00011887,000016,1,001927 ,0002655
[10:57:36-429251],00011887,000004,00011888,00104 ,00011887,000012,1,001927 ,0002651
[10:57:36-429557],00011887,000001,00011888,00104 ,00011887,000011,1,001927 ,0002650
[10:57:36-431012],00011887,000006,00011888,00104 ,00011887,000005,1,001927 ,0002644
[10:57:36-433436],00011887,000001,00011888,00104 ,00011887,000004,1,001927 ,0002643
[10:57:36-434806],00011887,000004,00011887,00002 ,00011886,000169,1,001929 ,0002639
[10:57:36-440325],00011887,000001,,,,,2,,
[10:57:36-454358],00011887,000001,00011888,00104 ,00011887,000004,1,001927 ,0002601
[10:57:42-248947],00011887,000008,00011888,00103 ,00011887,000032,1,001947 ,0002583
[10:57:58-453998],00011887,000037,00011887,00003 ,00011886,000172,1,001911 ,0002591
[10:57:58-455456],00011887,000002,00011887,00001 ,00011886,000172,2,001909 ,0002591
[10:57:58-455922],00011887,000001,00011888,00103 ,00011886,000172,2,001908 ,0002591
[10:58:01-090955],00011887,000021,00011887,00029 ,00011886,000142,1,001937 ,0002581
[10:58:01-092676],00011887,000013,00011887,00016 ,00011886,000142,2,001924 ,0002581
[10:58:01-094053],00011887,000001,00011887,00015 ,00011886,000142,2,001925 ,0002581
[10:58:01-095470],00011887,000002,00011887,00013 ,00011886,000142,2,001923 ,0002581
[10:58:01-096931],00011887,000001,00011887,00012 ,00011886,000142,2,001922 ,0002581
[10:58:01-098286],00011887,000009,00011887,00003 ,00011886,000142,2,001913 ,0002581
[10:58:01-099850],00011887,000003,,,,,2,,
[10:58:05-588772],00011887,000001,00011888,00103 ,00011887,000038,1,001918 ,0002640
[10:58:17-548228],00011888,000005,00011888,00098 ,00011887,000046,2,001905 ,0002656
[10:58:17-551660],00011888,000002,00011888,00096 ,00011887,000049,2,001903 ,0002659
[10:58:17-554038],00011888,000002,00011888,00094 ,00011887,000050,2,001901 ,0002660
[10:58:17-639308],00011888,000005,00011888,00089 ,00011887,000050,2,001896 ,0002660
[10:58:17-643537],00011888,000001,00011888,00088 ,00011887,000052,2,001895 ,0002662
[10:58:17-644257],00011888,000001,00011888,00087 ,00011887,000052,2,001894 ,0002662
[10:58:30-641215],00011887,000001,00011888,00089 ,00011887,000026,1,001896 ,0002652
[10:58:37-206076],00011887,000001,00011888,00097 ,00011887,000030,1,001904 ,0002645
[10:58:38-942688],00011887,000005,00011888,00097 ,00011887,000034,1,001904 ,0002649
[10:58:47-175787],00011887,000044,00011887,00056 ,00011886,000177,1,001960 ,0002620
[10:58:47-235318],00011887,000018,00011887,00038 ,00011886,000147,2,001944 ,0002590
[10:58:47-267990],00011887,000018,00011887,00020 ,00011886,000147,2,001924 ,0002590
[10:58:47-279415],00011887,000018,00011887,00002 ,00011886,000147,2,001904 ,0002590
[10:58:47-281242],00011887,000002,00011888,00097 ,00011887,000003,2,001902 ,0002593
[10:58:48-962978],00011887,000004,00011888,00105 ,00011887,000010,2,001910 ,0002618
[10:58:49-348454],00011887,000002,00011888,00095 ,00011887,000008,1,001902 ,0002616
[10:58:59-164965],00011887,000100,00011888,00124 ,00011887,000019,1,001929 ,0002647
[10:58:59-166557],00011887,000001,00011888,00124 ,00011887,000018,1,001929 ,0002646
[10:58:59-166890],00011887,000009,00011888,00124 ,00011887,000009,1,001929 ,0002637
[10:58:59-168012],00011887,000009,,,,,1,,
[10:59:03-058498],00011887,000012,00011888,00135 ,00011887,000018,2,001939 ,0002631
[10:59:03-060102],00011887,000001,00011888,00135 ,00011887,000017,1,001939 ,0002630
[10:59:03-122049],00011887,000001,00011888,00124 ,00011887,000016,1,001928 ,0002629
[10:59:03-292156],00011887,000002,00011888,00124 ,00011887,000014,1,001930 ,0002627
[10:59:06-352480],00011887,000020,00011888,00124 ,00011887,000014,1,001930 ,0002607
[10:59:06-410424],00011887,000014,00011887,00006 ,00011886,000132,1,001936 ,0002593
[10:59:07-511476],00011887,000006,00011888,00124 ,00011887,000004,2,001928 ,0002597
[10:59:07-842351],00011887,000004,00011887,00012 ,00011886,000132,1,001942 ,0002593
[10:59:09-014675],00011887,000015,00011888,00126 ,00011887,000005,2,001930 ,0002598
[10:59:09-016090],00011887,000001,00011888,00124 ,00011887,000004,1,001928 ,0002597
[10:59:09-018482],00011887,000001,00011888,00124 ,00011887,000003,1,001928 ,0002596
[10:59:09-019778],00011887,000001,00011888,00124 ,00011887,000002,1,001928 ,0002595
[10:59:09-787100],00011887,000002,00011887,00080 ,00011886,000132,1,002010 ,0002593
[10:59:13-470299],00011886,000001,00011887,00105 ,00011886,000122,1,002015 ,0002613
[10:59:23-505272],00011886,000100,00011887,00114 ,00011886,000022,1,002034 ,0002499
[10:59:23-507010],00011886,000002,00011887,00114 ,00011886,000020,1,002034 ,0002497
[10:59:23-507365],00011886,000001,00011887,00114 ,00011886,000019,1,002034 ,0002496
[10:59:23-508747],00011886,000011,00011887,00114 ,00011886,000008,1,002034 ,0002485
[10:59:23-510176],00011886,000001,00011887,00114 ,00011886,000007,1,002034 ,0002484
[10:59:23-511648],00011886,000001,00011887,00114 ,00011886,000006,1,002034 ,0002483
[10:59:23-513198],00011886,000001,00011887,00114 ,00011886,000005,1,002034 ,0002482
[10:59:23-514496],00011886,000001,00011887,00114 ,00011886,000004,1,002034 ,0002481
[10:59:23-515943],00011886,000001,00011887,00114 ,00011886,000003,1,002034 ,0002480
[10:59:23-517411],00011886,000001,00011887,00114 ,00011886,000002,1,002034 ,0002479
[10:59:23-518803],00011886,000002,,,,,1,,
[10:59:23-534189],00011886,000005,00011886,00015 ,00011885,000177,2,002058 ,0002477
[10:59:23-536696],00011886,000010,00011887,00123 ,00011885,000177,2,002043 ,0002477
[10:59:25-781718],00011886,000002,,,,,1,,
[10:59:27-571094],00011886,000010,00011886,00070 ,00011885,000130,2,002023 ,0002425
[10:59:28-236752],00011885,000002,00011886,00070 ,00011885,000128,1,002023 ,0002423
[10:59:46-555540],00011885,000020,00011886,00073 ,00011885,000098,1,002005 ,0002393
[10:59:47-695003],00011885,000030,00011886,00073 ,00011885,000068,1,002005 ,0002363
[11:00:01-281043],00011886,000001,00011886,00009 ,00011885,000079,2,001952 ,0002394
[11:00:01-290136],00011886,000001,00011886,00006 ,00011885,000079,2,001949 ,0002394
[11:00:04-967249],00011886,000007,00011887,00106 ,00011886,000003,2,001943 ,0002367
[11:00:04-968840],00011886,000003,00011887,00115 ,00011885,000079,1,001952 ,0002364
[11:00:18-700650],00011886,000030,00011886,00015 ,00011885,000070,2,001958 ,0002355
[11:00:18-702208],00011886,000001,00011886,00014 ,00011885,000079,2,001957 ,0002364
[11:00:22-529666],00011886,000001,00011886,00020 ,00011885,000086,2,001963 ,0002369
[11:00:22-530097],00011886,000002,00011886,00018 ,00011885,000086,2,001961 ,0002369
[11:00:22-532444],00011886,000001,00011886,00017 ,00011885,000086,2,001960 ,0002369
[11:00:22-533872],00011886,000001,00011886,00016 ,00011885,000086,2,001959 ,0002369
[11:00:22-535109],00011886,000016,,,,,2,,
[11:00:22-674010],00011886,000003,00011887,00115 ,00011886,000002,1,001961 ,0002355
[11:00:26-496284],00011887,000001,00011887,00021 ,00011886,000029,2,001896 ,0002376
[11:00:27-293844],00011887,000021,00011888,00133 ,00011887,000013,2,001875 ,0002389
[11:00:27-536075],00011887,000013,,,,,1,,
[11:00:27-536518],00011886,000029,00011886,00028 ,00011885,000084,1,001901 ,0002347
[11:00:27-541364],00011886,000001,00011886,00027 ,00011885,000084,2,001909 ,0002347
[11:00:27-542565],00011886,000001,00011886,00026 ,00011885,000084,2,001908 ,0002347
[11:00:27-543915],00011886,000009,00011886,00017 ,00011885,000084,2,001899 ,0002347
[11:00:27-553978],00011886,000005,00011886,00012 ,00011885,000082,2,001908 ,0002345
[11:00:27-555341],00011886,000001,00011886,00011 ,00011885,000082,2,001907 ,0002345
[11:00:27-556569],00011886,000002,00011886,00009 ,00011885,000082,2,001905 ,0002345
[11:00:27-557805],00011886,000001,00011886,00008 ,00011885,000082,2,001904 ,0002345
[11:00:27-561479],00011886,000007,00011886,00001 ,00011885,000083,2,001899 ,0002346
[11:00:27-562645],00011886,000001,,,,,2,,
[11:00:34-558373],00011886,000001,00011887,00048 ,00011886,000012,1,001931 ,0002410
[11:00:49-981654],00011887,000050,00011887,00007 ,00011886,000013,2,001890 ,0002369
[11:00:49-983278],00011887,000006,00011887,00001 ,00011886,000018,2,001884 ,0002374
[11:00:49-992808],00011887,000001,00011887,00001 ,00011886,000034,2,001882 ,0002390
[11:00:49-994157],00011887,000001,00011888,00140 ,00011886,000034,2,001881 ,0002390
[11:00:50-000381],00011887,000001,00011888,00131 ,00011886,000035,1,001872 ,0002391
[11:00:50-007676],00011887,000001,,,,,1,,
[11:00:50-598053],00011887,000005,00011888,00136 ,00011886,000035,2,001879 ,0002358
[11:00:51-039476],00011887,000015,00011888,00134 ,00011887,000005,2,001877 ,0002357
[11:00:51-042201],00011887,000001,00011888,00131 ,00011887,000004,1,001874 ,0002356
[11:00:51-043445],00011887,000002,00011888,00131 ,00011887,000002,1,001874 ,0002354
[11:00:51-044528],00011887,000002,,,,,1,,
[11:01:03-623535],00011887,000015,00011888,00121 ,00011886,000035,1,001824 ,0002356
[11:01:07-315759],00011887,000008,00011888,00121 ,00011887,000003,1,001814 ,0002389
[11:01:07-319599],00011887,000001,00011888,00121 ,00011887,000001,1,001814 ,0002387
[11:01:08-814755],00011887,000004,00011887,00012 ,00011886,000061,1,001826 ,0002434
[11:01:08-816587],00011887,000001,00011887,00011 ,00011886,000061,2,001827 ,0002434
[11:01:16-372534],00011887,000010,00011887,00031 ,00011886,000060,2,001945 ,0002442
[11:01:29-556545],00011887,000035,00011888,00123 ,00011887,000015,2,001914 ,0002457
[11:01:32-908375],00011887,000005,00011888,00121 ,00011887,000010,1,001914 ,0002452
[11:01:32-910302],00011887,000001,00011888,00121 ,00011887,000009,1,001914 ,0002451
[11:01:32-910457],00011887,000009,,,,,1,,
[11:01:34-079512],00011887,000001,,,,,1,,
[11:01:40-334490],00011887,000001,00011887,00004 ,00011886,000060,2,001919 ,0002442
[11:01:42-715655],00011887,000003,00011888,00123 ,00011887,000002,2,001915 ,0002444
[11:01:42-717319],00011887,000001,00011888,00123 ,00011887,000001,1,001915 ,0002443
[11:01:42-719183],00011887,000001,00011888,00121 ,00011886,000060,1,001913 ,0002442
[11:02:01-292833],00011887,000005,00011887,00015 ,00011886,000060,1,001931 ,0002411
[11:02:46-362525],00011887,000027,00011888,00133 ,00011886,000100,2,001925 ,0002453
[11:02:57-635339],00011887,000009,00011888,00131 ,00011887,000055,1,001873 ,0002511
[11:02:59-308796],00011888,000002,00011888,00129 ,00011887,000055,2,001871 ,0002511
[11:03:18-790333],00011887,000009,00011888,00111 ,00011887,000068,1,001933 ,0002555
[11:03:18-790840],00011887,000009,00011888,00111 ,00011887,000059,1,001933 ,0002546
[11:03:25-575658],00011888,000103,00011889,00064 ,00011888,000009,2,001822 ,0002565
[11:03:28-608967],00011888,000021,00011889,00064 ,00011888,000003,1,001822 ,0002588
[11:03:31-787518],00011889,000001,00011889,00061 ,00011888,000023,2,001819 ,0002629
[11:03:32-365273],00011889,000001,00011889,00049 ,00011888,000024,2,001818 ,0002630
[11:03:34-434513],00011889,000015,00011889,00025 ,00011888,000048,2,001792 ,0002672
[11:03:36-597828],00011889,000035,00011890,00081 ,00011889,000005,2,001758 ,0002686
[11:03:41-775556],00011889,000031,00011889,00001 ,00011888,000058,1,001743 ,0002662
[11:03:41-776950],00011889,000001,00011890,00097 ,00011888,000056,2,001742 ,0002660
[11:03:41-782949],00011889,000002,00011890,00099 ,00011888,000057,1,001744 ,0002661
[11:03:41-972406],00011890,000001,00011890,00096 ,00011888,000057,2,001741 ,0002661
[11:03:44-985119],00011889,000001,00011889,00099 ,00011888,000069,1,001840 ,0002675
[11:04:13-639950],00011888,000009,00011889,00134 ,00011888,000155,1,001865 ,0002743
[11:04:13-640768],00011888,000009,00011889,00134 ,00011888,000146,1,001865 ,0002734
[11:04:13-994996],00011888,000001,00011889,00116 ,00011888,000145,1,001847 ,0002733
[11:04:20-808509],00011889,000030,00011889,00086 ,00011888,000116,2,001853 ,0002754
[11:04:22-430388],00011889,000086,00011890,00086 ,00011889,000064,2,001767 ,0002818
[11:04:25-187183],00011889,000008,00011890,00063 ,00011889,000056,1,001764 ,0002819
[11:04:33-035654],00011889,000001,00011890,00094 ,00011889,000055,1,001791 ,0002838
[11:04:37-781368],00011889,000010,00011890,00095 ,00011889,000045,1,001796 ,0002829
[11:04:37-783114],00011889,000001,00011890,00095 ,00011889,000044,1,001796 ,0002828
[11:04:37-783496],00011889,000001,00011890,00095 ,00011889,000043,1,001796 ,0002827
[11:04:37-785349],00011889,000001,00011890,00095 ,00011889,000042,1,001796 ,0002826
[11:04:38-467673],00011889,000001,00011890,00094 ,00011889,000041,1,001792 ,0002825
[11:04:43-828160],00011889,000005,00011890,00095 ,00011889,000036,1,001790 ,0002810
[11:04:44-098443],00011889,000001,00011890,00095 ,00011889,000035,1,001790 ,0002799
[11:04:44-098835],00011889,000035,,,,,1,,
[11:04:50-560336],00011889,000030,00011889,00049 ,00011888,000126,2,001812 ,0002841
[11:04:58-264883],00011888,000001,00011889,00090 ,00011888,000003,1,001906 ,0002569
[11:04:58-265464],00011888,000002,00011889,00090 ,00011888,000001,1,001906 ,0002567
[11:04:58-266411],00011888,000001,,,,,1,,
[11:05:19-728134],00011888,000052,00011889,00111 ,00011888,000048,2,001915 ,0002484
[11:05:22-849044],00011888,000020,00011889,00109 ,00011888,000029,1,001932 ,0002440
[11:05:22-850477],00011888,000002,00011889,00109 ,00011888,000027,1,001932 ,0002438
[11:05:23-266293],00011888,000008,00011889,00109 ,00011888,000019,1,001932 ,0002430
[11:05:23-268052],00011888,000006,00011889,00109 ,00011888,000013,1,001932 ,0002422
[11:05:23-269410],00011888,000010,00011889,00109 ,00011888,000003,1,001932 ,0002412
[11:05:23-270278],00011888,000003,,,,,1,,
[11:05:23-303003],00011888,000002,,,,,2,,
[11:05:31-276719],00011887,000003,00011888,00074 ,00011887,000041,1,002023 ,0002377
[11:05:50-082121],00011887,000007,00011888,00074 ,00011887,000037,1,002006 ,0002423
[11:06:13-307599],00011888,000001,00011888,00069 ,00011887,000051,2,002100 ,0002319
[11:07:09-738397],00011887,000049,00011887,00001 ,00011886,000055,1,002084 ,0002136
[11:07:09-740270],00011887,000001,00011888,00078 ,00011886,000055,2,002083 ,0002136
[11:07:09-744151],00011887,000001,00011887,00003 ,00011886,000053,2,002088 ,0002134
[11:07:09-749100],00011887,000003,00011888,00084 ,00011887,000002,2,002089 ,0002136
[11:07:09-751571],00011887,000002,00011888,00082 ,00011886,000053,1,002087 ,0002134
[11:07:09-990453],00011887,000002,00011888,00082 ,00011886,000053,1,002087 ,0002134
[11:07:12-855205],00011886,000020,00011887,00020 ,00011886,000033,1,002102 ,0002116
[11:07:13-309196],00011886,000001,00011887,00036 ,00011886,000032,1,002118 ,0002115
[11:07:13-443756],00011887,000010,00011887,00026 ,00011886,000032,2,002108 ,0002115
[11:07:14-607701],00011886,000020,00011887,00014 ,00011886,000032,1,002088 ,0002115
[11:07:33-386600],00011887,000038,00011888,00091 ,00011887,000012,2,002066 ,0002121
[11:07:38-341130],00011887,000009,00011888,00070 ,00011887,000003,1,002075 ,0002126
[11:07:39-045383],00011887,000003,00011887,00017 ,00011886,000030,1,002092 ,0002113
[11:07:45-654117],00011886,000017,00011886,00065 ,00011885,000181,1,002191 ,0002083
[11:07:45-655940],00011886,000001,00011886,00064 ,00011885,000181,2,002192 ,0002083
[11:07:45-658548],00011886,000001,00011886,00063 ,00011885,000181,2,002191 ,0002083
[11:07:45-661368],00011886,000001,00011886,00062 ,00011885,000181,2,002190 ,0002083
[11:07:45-663159],00011886,000002,00011886,00060 ,00011885,000181,2,002188 ,0002083
[11:07:45-665120],00011886,000002,00011886,00058 ,00011885,000181,2,002186 ,0002083
[11:07:45-665457],00011886,000001,00011886,00057 ,00011885,000181,2,002185 ,0002083
[11:07:45-666896],00011886,000002,00011886,00055 ,00011885,000181,2,002183 ,0002083
[11:07:45-668313],00011886,000001,00011886,00054 ,00011885,000181,2,002182 ,0002083
[11:07:45-669705],00011886,000001,00011886,00053 ,00011885,000181,2,002181 ,0002083
[11:07:50-141830],00011885,000002,00011886,00103 ,00011885,000174,1,002229 ,0002076
[11:08:05-562022],00011886,000050,00011886,00063 ,00011885,000172,2,002189 ,0002086
